brokered_by,status,price,bed,bath,acre_lot,street,city,state,zip_code,house_size,prev_sold_date
52607.0,for_sale,409900.0,7.0,4.0,0.12,997661.0,Cranston,Rhode Island,2905.0,4390.0,2021-10-29
53317.0,for_sale,279900.0,3.0,1.0,0.11,1531465.0,North Providence,Rhode Island,2904.0,1232.0,1994-04-12
54300.0,for_sale,435000.0,4.0,2.0,0.14,1168967.0,Barrington,Rhode Island,2806.0,1709.0,
16159.0,for_sale,275000.0,3.0,2.0,0.11,1417854.0,Pawtucket,Rhode Island,2861.0,1232.0,2004-03-26
53317.0,for_sale,299900.0,2.0,2.0,0.11,1170372.0,Cranston,Rhode Island,2920.0,1312.0,2016-07-08
81672.0,for_sale,859000.0,4.0,4.0,1.02,1568521.0,East Greenwich,Rhode Island,2818.0,2880.0,
23865.0,for_sale,349900.0,2.0,1.0,1.58,562265.0,Scituate,Rhode Island,2857.0,928.0,
22654.0,for_sale,350000.0,3.0,1.0,0.21,847361.0,Warwick,Rhode Island,2886.0,1332.0,
19682.0,for_sale,389900.0,3.0,3.0,0.24,1548077.0,West Warwick,Rhode Island,2893.0,1032.0,
99220.0,for_sale,374900.0,3.0,2.0,0.27,1336264.0,Warwick,Rhode Island,2886.0,1188.0,
66165.0,for_sale,230000.0,1.0,1.0,1.43,14454.0,Pawtucket,Rhode Island,2860.0,610.0,
45068.0,for_sale,389000.0,3.0,2.0,0.14,8643.0,North Providence,Rhode Island,2911.0,1248.0,2019-08-02
107300.0,for_sale,429900.0,3.0,2.0,0.16,16073.0,East Providence,Rhode Island,2915.0,952.0,2022-01-07
22786.0,for_sale,950000.0,2.0,2.0,,1628747.0,Wellesley,Massachusetts,2482.0,1522.0,2007-10-15
51130.0,for_sale,49900.0,2.0,1.0,,848527.0,Lincoln,Rhode Island,2865.0,840.0,
10552.0,for_sale,389900.0,3.0,2.0,4.0,200944.0,Voluntown,Connecticut,6384.0,1500.0,2003-12-12
45068.0,for_sale,309999.0,3.0,1.0,0.26,222162.0,Cranston,Rhode Island,2921.0,1368.0,
77236.0,for_sale,197125.0,3.0,1.0,0.21,268329.0,Foster,Rhode Island,2825.0,1148.0,
45068.0,for_sale,639000.0,3.0,2.0,0.21,603115.0,Providence,Rhode Island,2906.0,1437.0,
107300.0,for_sale,850000.0,2.0,3.0,0.67,1732511.0,Warwick,Rhode Island,2886.0,2556.0,
32337.0,for_sale,225000.0,1.0,1.0,0.13,1759451.0,West Warwick,Rhode Island,2893.0,649.0,2019-11-08
106606.0,for_sale,269900.0,4.0,2.0,0.11,1382726.0,East Providence,Rhode Island,2915.0,1478.0,2006-01-19
81784.0,for_sale,499000.0,4.0,2.0,0.66,919801.0,Seekonk,Massachusetts,2771.0,2085.0,1999-10-26
78166.0,for_sale,410000.0,6.0,4.0,0.21,869942.0,West Warwick,Rhode Island,2893.0,2716.0,
85368.0,for_sale,585000.0,2.0,2.0,0.11,1212285.0,Barrington,Rhode Island,2806.0,1008.0,
52607.0,for_sale,309900.0,3.0,1.0,0.32,7716.0,Smithfield,Rhode Island,2828.0,976.0,2021-10-07
107300.0,for_sale,269900.0,3.0,1.0,,198545.0,Providence,Rhode Island,2903.0,900.0,
85624.0,for_sale,349900.0,3.0,2.0,0.24,1793894.0,Warwick,Rhode Island,2886.0,1512.0,2014-09-24
52607.0,for_sale,749900.0,4.0,4.0,0.44,1499361.0,Warwick,Rhode Island,2886.0,2800.0,
15852.0,for_sale,329000.0,3.0,3.0,0.09,761546.0,East Providence,Rhode Island,2914.0,1134.0,
52607.0,for_sale,299900.0,3.0,1.0,0.28,602193.0,West Warwick,Rhode Island,2893.0,1040.0,
85368.0,for_sale,625000.0,4.0,3.0,0.33,1565938.0,Barrington,Rhode Island,2806.0,2233.0,
15469.0,for_sale,449900.0,7.0,5.0,0.08,1463318.0,Providence,Rhode Island,2904.0,4978.0,2012-11-02
85368.0,for_sale,399900.0,3.0,2.0,0.16,1671801.0,Cranston,Rhode Island,2910.0,1608.0,2017-05-19
13825.0,for_sale,425000.0,3.0,2.0,0.15,1032785.0,North Providence,Rhode Island,2904.0,1581.0,
81672.0,for_sale,384900.0,3.0,2.0,0.22,1314590.0,Warwick,Rhode Island,2886.0,1242.0,2014-04-15
22622.0,for_sale,279000.0,2.0,1.0,,1334341.0,Providence,Rhode Island,2906.0,946.0,
20783.0,for_sale,225000.0,4.0,1.0,0.07,1554959.0,Providence,Rhode Island,2907.0,1570.0,1989-02-07
45279.0,for_sale,240000.0,3.0,2.0,0.26,725468.0,Warwick,Rhode Island,2889.0,1176.0,
51341.0,for_sale,289900.0,6.0,2.0,0.07,630299.0,Pawtucket,Rhode Island,2860.0,3243.0,
78166.0,for_sale,479900.0,2.0,4.0,,1604540.0,Warwick,Rhode Island,2886.0,1760.0,
74585.0,for_sale,305000.0,4.0,2.0,0.07,1032469.0,Providence,Rhode Island,2908.0,2650.0,1999-01-14
66684.0,for_sale,315000.0,4.0,2.0,0.14,764832.0,Providence,Rhode Island,2909.0,1732.0,
73955.0,for_sale,235000.0,4.0,2.0,0.15,856315.0,Providence,Rhode Island,2904.0,1179.0,2010-04-27
15469.0,for_sale,205500.0,2.0,2.0,,1794092.0,Pawtucket,Rhode Island,2860.0,1100.0,2018-09-10
11500.0,for_sale,379900.0,8.0,2.0,0.19,1801558.0,West Warwick,Rhode Island,2893.0,3702.0,2017-02-02
108039.0,for_sale,479900.0,3.0,3.0,0.17,1447807.0,Warwick,Rhode Island,2886.0,1952.0,2020-08-06
19682.0,for_sale,325000.0,3.0,2.0,0.11,1072159.0,Cranston,Rhode Island,2910.0,1638.0,2022-01-07
85655.0,for_sale,398900.0,3.0,2.0,1.4,891351.0,Coventry,Rhode Island,2816.0,1500.0,2018-03-26
47511.0,for_sale,415000.0,9.0,3.0,0.11,1652858.0,Providence,Rhode Island,2905.0,6734.0,
54138.0,for_sale,525000.0,3.0,3.0,1.01,1740953.0,North Kingstown,Rhode Island,2852.0,1443.0,2013-11-08
21438.0,for_sale,320000.0,4.0,2.0,0.2,1032142.0,West Warwick,Rhode Island,2893.0,2959.0,
25224.0,for_sale,695000.0,3.0,3.0,6.2,384037.0,Killingly,Connecticut,6241.0,2550.0,2020-06-16
79168.0,for_sale,250000.0,3.0,2.0,0.09,1052603.0,Cranston,Rhode Island,2910.0,1361.0,
83577.0,for_sale,279900.0,3.0,1.0,0.11,1383548.0,Pawtucket,Rhode Island,2861.0,896.0,2019-11-06
85655.0,for_sale,625000.0,4.0,3.0,0.7,1417578.0,Warwick,Rhode Island,2818.0,2593.0,
37876.0,for_sale,409900.0,4.0,2.0,0.17,918486.0,Johnston,Rhode Island,2919.0,1138.0,2011-03-25
66166.0,for_sale,569000.0,3.0,2.0,0.12,438469.0,Barrington,Rhode Island,2806.0,1150.0,2021-11-04
67615.0,for_sale,355000.0,3.0,2.0,0.2,652017.0,Johnston,Rhode Island,2919.0,1143.0,1999-09-24
52328.0,for_sale,285000.0,10.0,10.0,,1665805.0,Sterling,Connecticut,6377.0,7836.0,2012-06-28
20783.0,for_sale,424900.0,2.0,2.0,,405512.0,Scituate,Rhode Island,2857.0,1450.0,
63448.0,for_sale,759900.0,2.0,3.0,,1447356.0,Norfolk,Massachusetts,2056.0,1995.0,
63448.0,for_sale,759900.0,2.0,3.0,,596285.0,Norfolk,Massachusetts,2056.0,1995.0,
55830.0,for_sale,449000.0,3.0,2.0,0.93,602530.0,Richmond,Rhode Island,2898.0,1456.0,
8883.0,for_sale,235000.0,4.0,2.0,0.09,704381.0,Providence,Rhode Island,2905.0,1440.0,2001-04-23
106606.0,for_sale,319900.0,3.0,3.0,0.19,1141663.0,East Providence,Rhode Island,2915.0,1348.0,2006-06-23
52607.0,for_sale,290000.0,3.0,1.0,0.14,1383538.0,Cranston,Rhode Island,2920.0,1176.0,
74977.0,for_sale,549900.0,4.0,5.0,0.2,1192702.0,Cranston,Rhode Island,2920.0,3513.0,2020-12-29
85368.0,for_sale,699000.0,5.0,6.0,0.1,1296766.0,Warren,Rhode Island,2885.0,5573.0,
22647.0,for_sale,359900.0,3.0,2.0,0.48,595755.0,Coventry,Rhode Island,2816.0,1034.0,2020-09-04
98605.0,for_sale,385000.0,3.0,2.0,0.2,1698165.0,Warwick,Rhode Island,2888.0,2316.0,2021-05-18
51341.0,for_sale,379000.0,5.0,2.0,0.15,404721.0,Providence,Rhode Island,2904.0,1923.0,
91623.0,for_sale,679900.0,2.0,2.0,0.43,1710269.0,Voluntown,Connecticut,6384.0,1152.0,2017-05-30
33714.0,for_sale,379900.0,2.0,1.0,0.28,1212660.0,Attleboro,Massachusetts,2703.0,1140.0,2009-05-07
25828.0,for_sale,379900.0,5.0,3.0,0.06,1653095.0,Providence,Rhode Island,2908.0,3150.0,2020-10-01
77550.0,for_sale,398000.0,4.0,2.0,0.24,384669.0,Cranston,Rhode Island,2920.0,2684.0,
76006.0,for_sale,239900.0,3.0,1.0,0.12,747950.0,Warwick,Rhode Island,2888.0,797.0,
48362.0,for_sale,429000.0,3.0,1.0,0.64,482126.0,Johnston,Rhode Island,2919.0,1600.0,
26374.0,for_sale,350000.0,5.0,2.0,0.17,1757315.0,Cranston,Rhode Island,2905.0,1833.0,1995-04-03
85262.0,for_sale,349900.0,4.0,2.0,0.08,419750.0,Providence,Rhode Island,2909.0,1395.0,2020-07-20
22654.0,for_sale,449000.0,6.0,3.0,0.07,1679499.0,Warwick,Rhode Island,2889.0,3812.0,
80750.0,for_sale,1450000.0,4.0,3.0,4.0,169841.0,North Kingstown,Rhode Island,2874.0,3587.0,
15469.0,for_sale,499900.0,3.0,2.0,0.07,893220.0,Providence,Rhode Island,2909.0,1656.0,
23865.0,for_sale,359900.0,6.0,2.0,0.07,680776.0,Pawtucket,Rhode Island,2860.0,2944.0,2005-08-11
22654.0,for_sale,550000.0,3.0,2.0,0.2,1486561.0,Providence,Rhode Island,2909.0,1844.0,2003-08-12
78838.0,for_sale,379900.0,6.0,3.0,0.05,962979.0,Providence,Rhode Island,2909.0,3563.0,2004-12-01
66165.0,for_sale,1500000.0,3.0,3.0,2.8,834269.0,South Kingstown,Rhode Island,2892.0,3380.0,
64053.0,for_sale,3595000.0,6.0,4.0,0.89,918623.0,Wellesley,Massachusetts,2481.0,5059.0,1998-10-30
22786.0,for_sale,2995000.0,5.0,5.0,0.48,7684.0,Wellesley,Massachusetts,2481.0,6164.0,2008-05-16
15852.0,for_sale,2600000.0,9.0,4.0,0.1,512363.0,Providence,Rhode Island,2906.0,9318.0,
75920.0,for_sale,155000.0,3.0,1.0,0.18,727359.0,Providence,Rhode Island,2909.0,2176.0,
66165.0,for_sale,999999.0,6.0,7.0,2.69,1225736.0,Warwick,Rhode Island,2818.0,5975.0,
79362.0,for_sale,274900.0,4.0,2.0,0.57,1396181.0,Coventry,Rhode Island,2816.0,1758.0,
66166.0,for_sale,250000.0,2.0,2.0,,139434.0,North Providence,Rhode Island,2904.0,1665.0,2021-12-20
53317.0,for_sale,325000.0,3.0,2.0,0.26,600081.0,West Warwick,Rhode Island,2893.0,1383.0,2018-11-07
108846.0,for_sale,489000.0,9.0,3.0,0.29,509001.0,Warwick,Rhode Island,2889.0,4392.0,
21438.0,for_sale,299900.0,3.0,1.0,0.09,695089.0,Providence,Rhode Island,2904.0,1134.0,2021-12-06
53267.0,for_sale,499900.0,3.0,3.0,0.11,1353983.0,Warwick,Rhode Island,2889.0,2222.0,2018-03-16
23865.0,for_sale,629900.0,3.0,3.0,0.42,114860.0,North Providence,Rhode Island,2904.0,2300.0,2002-01-30
80158.0,for_sale,399900.0,4.0,2.0,0.24,793409.0,Warwick,Rhode Island,2889.0,1300.0,
57431.0,for_sale,1995999.0,9.0,6.0,0.09,1044210.0,Providence,Rhode Island,2903.0,3750.0,2015-04-23
31293.0,for_sale,415000.0,3.0,2.0,0.92,113000.0,Richmond,Rhode Island,2892.0,1132.0,2015-03-24
31293.0,for_sale,350000.0,3.0,1.0,0.3,919188.0,Warwick,Rhode Island,2889.0,1104.0,
98733.0,for_sale,139000.0,1.0,1.0,,1417077.0,North Providence,Rhode Island,2904.0,572.0,
45068.0,for_sale,550000.0,3.0,3.0,0.53,901083.0,North Kingstown,Rhode Island,2852.0,1993.0,
81032.0,for_sale,319000.0,4.0,1.0,0.09,453154.0,Cranston,Rhode Island,2920.0,1248.0,
66165.0,for_sale,695000.0,3.0,2.0,0.21,821918.0,Barrington,Rhode Island,2806.0,1922.0,
52607.0,for_sale,265000.0,2.0,1.0,,1723915.0,Warwick,Rhode Island,2886.0,958.0,
22647.0,for_sale,424900.0,3.0,2.0,0.29,846739.0,West Greenwich,Rhode Island,2817.0,1028.0,2021-07-09
78958.0,for_sale,599000.0,3.0,2.0,0.3,822493.0,North Providence,Rhode Island,2904.0,1762.0,2001-05-01
15665.0,for_sale,479999.0,4.0,2.0,0.23,1452226.0,East Providence,Rhode Island,2914.0,1792.0,2009-10-27
52607.0,for_sale,329900.0,3.0,1.0,0.14,1548869.0,Cranston,Rhode Island,2920.0,1068.0,2008-06-20
4355.0,for_sale,565000.0,3.0,2.0,0.1,331732.0,Providence,Rhode Island,2906.0,1466.0,2004-02-19
83577.0,for_sale,405000.0,6.0,3.0,0.13,415174.0,Pawtucket,Rhode Island,2861.0,3400.0,
20155.0,for_sale,850000.0,4.0,4.0,0.58,1307980.0,Barrington,Rhode Island,2806.0,2755.0,
19533.0,for_sale,360000.0,3.0,2.0,0.53,322801.0,Coventry,Rhode Island,2816.0,1728.0,2021-07-23
81032.0,for_sale,300000.0,4.0,2.0,0.12,1669586.0,Providence,Rhode Island,2905.0,1878.0,2013-06-27
79362.0,for_sale,199900.0,3.0,2.0,0.07,517669.0,Providence,Rhode Island,2904.0,1450.0,2006-02-16
109914.0,for_sale,239900.0,4.0,3.0,0.06,1260316.0,Pawtucket,Rhode Island,2860.0,1391.0,2002-02-19
78958.0,for_sale,249000.0,1.0,1.0,0.2,436552.0,Johnston,Rhode Island,2919.0,1112.0,2007-01-16
78958.0,for_sale,199000.0,2.0,1.0,0.15,1259372.0,East Providence,Rhode Island,2914.0,720.0,
25634.0,for_sale,529900.0,3.0,2.0,1.02,847383.0,Norfolk,Massachusetts,2056.0,1761.0,
78576.0,for_sale,375000.0,4.0,2.0,0.1,1105688.0,Providence,Rhode Island,2904.0,1400.0,2019-04-05
66166.0,for_sale,209900.0,2.0,1.0,0.05,653163.0,Cranston,Rhode Island,2920.0,810.0,
55677.0,for_sale,649900.0,3.0,3.0,5.81,1390864.0,Coventry,Rhode Island,2816.0,1926.0,
11325.0,for_sale,589900.0,3.0,3.0,0.88,1447004.0,Lincoln,Rhode Island,2865.0,2302.0,2006-04-13
85655.0,for_sale,389900.0,3.0,2.0,0.24,269292.0,North Providence,Rhode Island,2904.0,1116.0,2011-01-24
79168.0,for_sale,589900.0,3.0,2.0,0.11,57142.0,Warwick,Rhode Island,2886.0,1272.0,2020-10-29
85367.0,for_sale,495000.0,3.0,2.0,0.11,1010808.0,Providence,Rhode Island,2909.0,1980.0,2015-09-25
17655.0,for_sale,459900.0,4.0,1.0,0.48,1133494.0,North Attleboro,Massachusetts,2760.0,1800.0,1999-09-30
85368.0,for_sale,565000.0,3.0,2.0,0.31,1470535.0,Barrington,Rhode Island,2806.0,1338.0,2010-01-15
66165.0,for_sale,749000.0,3.0,2.0,0.57,1447059.0,Barrington,Rhode Island,2806.0,1972.0,
85368.0,for_sale,479000.0,4.0,2.0,0.17,919489.0,Warwick,Rhode Island,2888.0,1713.0,2019-05-10
8048.0,for_sale,1850000.0,3.0,2.0,0.41,1548460.0,Warwick,Rhode Island,2886.0,4200.0,
76150.0,for_sale,3749000.0,2.0,3.0,,1739239.0,Richmond,Rhode Island,2898.0,1613.0,
22786.0,for_sale,1849000.0,4.0,5.0,0.6,1671172.0,Natick,Massachusetts,1760.0,4162.0,
15665.0,for_sale,424000.0,3.0,3.0,0.14,378205.0,Pawtucket,Rhode Island,2861.0,1752.0,
12158.0,for_sale,379900.0,5.0,3.0,0.16,1088300.0,Pawtucket,Rhode Island,2860.0,2230.0,
16774.0,for_sale,440000.0,3.0,2.0,1.83,561946.0,Richmond,Rhode Island,2892.0,1680.0,
33511.0,for_sale,379900.0,6.0,3.0,0.08,1069136.0,Providence,Rhode Island,2908.0,3752.0,
33714.0,for_sale,315000.0,3.0,1.0,0.91,1212918.0,Killingly,Connecticut,6239.0,1144.0,2021-10-19
94998.0,for_sale,379900.0,3.0,2.0,0.26,997540.0,North Attleboro,Massachusetts,2760.0,1202.0,1998-11-30
85368.0,for_sale,414900.0,5.0,3.0,0.17,1774217.0,Warwick,Rhode Island,2886.0,3507.0,
67045.0,for_sale,599900.0,3.0,4.0,0.91,1310535.0,Lincoln,Rhode Island,2865.0,2973.0,
19624.0,for_sale,429900.0,8.0,3.0,0.13,1660325.0,Central Falls,Rhode Island,2863.0,4464.0,
83272.0,for_sale,275000.0,2.0,2.0,,606097.0,East Providence,Rhode Island,2916.0,1147.0,2018-10-04
52660.0,for_sale,379900.0,3.0,1.0,0.44,1548331.0,Attleboro,Massachusetts,2703.0,1667.0,1994-02-28
31293.0,for_sale,275000.0,4.0,3.0,0.1,425022.0,West Warwick,Rhode Island,2893.0,2660.0,
32168.0,for_sale,359900.0,3.0,2.0,0.09,1831330.0,Cranston,Rhode Island,2920.0,1500.0,2003-04-25
81672.0,for_sale,379000.0,3.0,2.0,0.18,847494.0,Cranston,Rhode Island,2920.0,1086.0,2017-02-24
85368.0,for_sale,475000.0,3.0,2.0,0.18,522622.0,East Providence,Rhode Island,2916.0,1721.0,2019-06-14
85086.0,for_sale,599000.0,3.0,3.0,0.13,793280.0,East Providence,Rhode Island,2916.0,1682.0,2020-09-22
52660.0,for_sale,429900.0,3.0,2.0,0.32,1568462.0,Seekonk,Massachusetts,2771.0,1526.0,
22654.0,for_sale,675000.0,3.0,3.0,0.69,1568461.0,East Greenwich,Rhode Island,2818.0,2655.0,
85368.0,for_sale,379000.0,4.0,2.0,0.11,645270.0,Pawtucket,Rhode Island,2861.0,1556.0,2008-08-29
53268.0,for_sale,379000.0,3.0,3.0,0.07,1708135.0,Cumberland,Rhode Island,2864.0,1440.0,
32337.0,for_sale,375000.0,3.0,2.0,0.18,704472.0,Cranston,Rhode Island,2920.0,1107.0,2022-01-10
43926.0,for_sale,749000.0,4.0,4.0,0.29,1230256.0,Middletown,Rhode Island,2842.0,1825.0,2016-03-31
71786.0,for_sale,479900.0,3.0,2.0,0.23,1758967.0,West Warwick,Rhode Island,2893.0,1768.0,
33826.0,for_sale,554900.0,4.0,3.0,0.23,1670206.0,Warwick,Rhode Island,2889.0,2000.0,
33826.0,for_sale,549900.0,4.0,3.0,0.25,183705.0,Warwick,Rhode Island,2889.0,2000.0,
85368.0,for_sale,349000.0,3.0,3.0,0.09,13594.0,East Providence,Rhode Island,2914.0,1705.0,
25224.0,for_sale,399900.0,3.0,2.0,2.3,1762595.0,Sterling,Connecticut,6377.0,1470.0,2018-07-02
79362.0,for_sale,715000.0,4.0,5.0,0.35,1193437.0,Lincoln,Rhode Island,2865.0,3416.0,
47511.0,for_sale,330000.0,3.0,3.0,0.07,901053.0,Providence,Rhode Island,2905.0,1308.0,2003-07-01
53016.0,for_sale,334900.0,3.0,2.0,0.11,1142799.0,Pawtucket,Rhode Island,2861.0,1294.0,2019-01-09
69169.0,for_sale,449900.0,6.0,3.0,0.23,447475.0,Warwick,Rhode Island,2888.0,3832.0,
81672.0,for_sale,314900.0,2.0,2.0,0.08,115896.0,North Providence,Rhode Island,2904.0,1046.0,2002-01-25
69726.0,for_sale,250000.0,3.0,1.0,0.18,19502.0,West Warwick,Rhode Island,2893.0,912.0,
9395.0,for_sale,774999.0,3.0,2.0,0.52,1566801.0,Jamestown,Rhode Island,2835.0,1428.0,2004-06-01
69445.0,for_sale,590000.0,3.0,3.0,0.21,1548565.0,Cranston,Rhode Island,2920.0,2067.0,2017-09-15
33507.0,for_sale,499500.0,3.0,1.0,0.63,673827.0,Wrentham,Massachusetts,2093.0,1198.0,1991-08-02
15852.0,for_sale,299900.0,3.0,1.0,0.15,1510806.0,West Warwick,Rhode Island,2893.0,1096.0,2021-10-18
44716.0,for_sale,389900.0,3.0,2.0,0.22,1584794.0,Pawtucket,Rhode Island,2861.0,1316.0,2021-11-05
85655.0,for_sale,559000.0,3.0,2.0,1.52,96500.0,East Greenwich,Rhode Island,2818.0,1212.0,
81672.0,for_sale,395000.0,3.0,2.0,0.12,1142131.0,Cranston,Rhode Island,2905.0,1200.0,2022-01-04
12158.0,for_sale,379900.0,5.0,3.0,0.16,1088300.0,Pawtucket,Rhode Island,2860.0,3554.0,
22654.0,for_sale,389000.0,2.0,4.0,0.11,1427666.0,Warwick,Rhode Island,2886.0,3648.0,
53317.0,for_sale,419900.0,4.0,3.0,0.23,846675.0,West Warwick,Rhode Island,2893.0,1882.0,
11500.0,for_sale,310000.0,3.0,2.0,0.11,1105752.0,East Providence,Rhode Island,2915.0,1176.0,2015-09-09
19682.0,for_sale,399900.0,3.0,3.0,0.28,1670165.0,North Providence,Rhode Island,2904.0,1736.0,
19729.0,for_sale,299999.0,4.0,2.0,0.07,963219.0,Providence,Rhode Island,2905.0,4388.0,2010-03-19
108039.0,for_sale,235000.0,3.0,1.0,0.11,484679.0,Warwick,Rhode Island,2888.0,978.0,2015-11-10
106606.0,for_sale,329900.0,3.0,1.0,0.09,668418.0,East Providence,Rhode Island,2914.0,1310.0,
85368.0,for_sale,399500.0,2.0,2.0,0.46,792553.0,East Providence,Rhode Island,2915.0,1692.0,
45068.0,for_sale,350000.0,3.0,2.0,0.23,1760460.0,Coventry,Rhode Island,2816.0,1002.0,2014-12-19
19685.0,for_sale,269900.0,2.0,2.0,,1223964.0,Cranston,Rhode Island,2921.0,1140.0,
15469.0,for_sale,359900.0,6.0,2.0,0.11,33969.0,Providence,Rhode Island,2907.0,1963.0,2013-11-08
45068.0,for_sale,500000.0,4.0,3.0,0.41,1047584.0,North Providence,Rhode Island,2911.0,1846.0,
53317.0,for_sale,399900.0,3.0,2.0,0.23,431799.0,Cumberland,Rhode Island,2864.0,1560.0,2013-11-25
15469.0,for_sale,279900.0,4.0,1.0,0.09,920693.0,North Providence,Rhode Island,2911.0,1348.0,
25857.0,for_sale,379900.0,3.0,2.0,0.17,866273.0,Cranston,Rhode Island,2920.0,1138.0,2019-05-22
76006.0,for_sale,574900.0,3.0,3.0,0.29,386958.0,Cranston,Rhode Island,2920.0,1820.0,1998-09-10
85368.0,for_sale,569000.0,3.0,2.0,0.13,870700.0,Pawtucket,Rhode Island,2860.0,1528.0,2018-11-16
66165.0,for_sale,369900.0,3.0,2.0,0.01,1285399.0,North Providence,Rhode Island,2911.0,1520.0,2009-05-01
20699.0,for_sale,500000.0,6.0,3.0,0.08,792818.0,Providence,Rhode Island,2908.0,3327.0,2019-07-16
52607.0,for_sale,379900.0,3.0,1.0,0.3,484792.0,Warwick,Rhode Island,2886.0,1240.0,
80158.0,for_sale,1700000.0,4.0,5.0,0.92,524687.0,Seekonk,Massachusetts,2771.0,4178.0,2006-07-13
22786.0,for_sale,2195000.0,4.0,5.0,0.75,651935.0,Wellesley,Massachusetts,2481.0,3252.0,1997-10-31
107989.0,for_sale,380000.0,6.0,3.0,0.17,1815470.0,Pawtucket,Rhode Island,2860.0,4200.0,
66684.0,for_sale,275000.0,5.0,2.0,0.05,696584.0,Providence,Rhode Island,2909.0,1627.0,2014-10-08
45068.0,for_sale,347900.0,4.0,2.0,0.1,1567944.0,Providence,Rhode Island,2906.0,5163.0,
85655.0,for_sale,299900.0,4.0,2.0,0.26,139075.0,Warwick,Rhode Island,2886.0,1808.0,
52607.0,for_sale,399000.0,3.0,3.0,0.5,1308932.0,Coventry,Rhode Island,2816.0,1872.0,
26243.0,for_sale,295000.0,2.0,2.0,,1421778.0,North Providence,Rhode Island,2904.0,1360.0,2002-04-24
106606.0,for_sale,439000.0,8.0,3.0,0.08,1031335.0,Pawtucket,Rhode Island,2860.0,4576.0,
80750.0,for_sale,245000.0,2.0,1.0,0.11,330606.0,Warwick,Rhode Island,2888.0,852.0,2019-07-12
3037.0,for_sale,379900.0,3.0,2.0,0.21,14112.0,North Providence,Rhode Island,2911.0,1404.0,1989-10-06
19629.0,for_sale,474900.0,4.0,2.0,0.26,242658.0,Attleboro,Massachusetts,2703.0,1894.0,2006-07-26
78984.0,for_sale,350000.0,3.0,1.0,0.14,1089367.0,Middletown,Rhode Island,2842.0,912.0,2006-06-19
92290.0,for_sale,300000.0,3.0,1.0,0.07,1774276.0,Warwick,Rhode Island,2889.0,1236.0,2016-12-09
83577.0,for_sale,323900.0,3.0,1.0,0.11,1637493.0,Cranston,Rhode Island,2910.0,1242.0,2017-05-26
29266.0,for_sale,449900.0,3.0,1.0,0.48,1548106.0,Seekonk,Massachusetts,2771.0,1417.0,2005-06-09
10563.0,for_sale,239900.0,2.0,2.0,,1168976.0,East Providence,Rhode Island,2915.0,895.0,
80750.0,for_sale,499900.0,3.0,2.0,0.16,389164.0,Warwick,Rhode Island,2888.0,1724.0,2016-10-07
80052.0,for_sale,749900.0,3.0,3.0,0.92,1048772.0,Seekonk,Massachusetts,2771.0,3170.0,2009-09-15
8048.0,for_sale,749900.0,4.0,3.0,0.7,525116.0,East Greenwich,Rhode Island,2818.0,2648.0,
11500.0,for_sale,350000.0,2.0,1.0,0.15,1255077.0,Coventry,Rhode Island,2816.0,672.0,
5281.0,for_sale,385000.0,3.0,2.0,0.27,918417.0,Warwick,Rhode Island,2888.0,1161.0,2015-08-17
106606.0,for_sale,849000.0,3.0,2.0,0.31,113845.0,Barrington,Rhode Island,2806.0,2016.0,1998-05-15
83577.0,for_sale,339000.0,3.0,2.0,0.09,765536.0,Cranston,Rhode Island,2910.0,1344.0,2020-09-08
66166.0,for_sale,999000.0,4.0,3.0,0.4,1136832.0,Barrington,Rhode Island,2806.0,2418.0,
25197.0,for_sale,415000.0,2.0,2.0,,729606.0,Providence,Rhode Island,2906.0,1517.0,
52607.0,for_sale,295000.0,2.0,2.0,,1758843.0,Richmond,Rhode Island,2898.0,1175.0,
45068.0,for_sale,309900.0,3.0,1.0,0.11,1011732.0,Cranston,Rhode Island,2910.0,1781.0,
8048.0,for_sale,329000.0,2.0,1.0,0.23,1446519.0,Smithfield,Rhode Island,2828.0,1146.0,
81784.0,for_sale,469000.0,6.0,3.0,0.14,1619579.0,Pawtucket,Rhode Island,2860.0,5386.0,1992-09-08
81784.0,for_sale,300000.0,3.0,1.0,0.22,1089700.0,North Providence,Rhode Island,2904.0,960.0,2020-10-23
20155.0,for_sale,230000.0,3.0,2.0,0.07,1396054.0,East Providence,Rhode Island,2914.0,2123.0,
81338.0,for_sale,629000.0,4.0,3.0,0.64,1395353.0,Cumberland,Rhode Island,2864.0,2400.0,2019-08-07
66166.0,for_sale,2695000.0,3.0,5.0,1.24,1619638.0,Warwick,Rhode Island,2889.0,4576.0,
31293.0,for_sale,499900.0,3.0,2.0,1.08,462843.0,East Greenwich,Rhode Island,2818.0,1766.0,2016-11-18
15469.0,for_sale,529900.0,3.0,3.0,0.46,522023.0,Lincoln,Rhode Island,2865.0,2020.0,1997-04-09
22622.0,for_sale,899900.0,6.0,4.0,0.11,13899.0,Pawtucket,Rhode Island,2860.0,3728.0,
53317.0,for_sale,795000.0,6.0,4.0,0.1,331234.0,Cumberland,Rhode Island,2864.0,4000.0,
14887.0,for_sale,635000.0,4.0,2.0,0.92,523862.0,Mansfield,Massachusetts,2048.0,1790.0,
108846.0,for_sale,649000.0,3.0,3.0,6.29,1045.0,Foster,Rhode Island,2825.0,2320.0,
85368.0,for_sale,77000.0,1.0,1.0,,1065301.0,Providence,Rhode Island,2906.0,686.0,
